A
determinant
trace
-1.3603694217437086,0.3548628934193454,28
-0.21844418615404848,2.1010248056967673,6
0.5154280235339714,1.6398211262767304,16
-1.5742689527230023,-1.46219329612041,17
-2.5796437124292195,0.7391281255035766,27
0.11520986214992507,-1.2730061465548057,9
0.5342299227927054,-1.7752799616687691,10
1.272933792027156,2.2739818600330963,33
-0.9734077385680759,-1.053670195768737,13
0.0745484499931478,-1.1145685400179086,9
-0.22543698929820244,1.5236074528995005,7
0.21138621571527816,2.0932948907343905,6
-0.3178097217026831,1.6166747431056039,7
-0.9474418497832369,1.8884781212669952,12
-0.03087004536322646,-2.2060066315514772,5
-1.7512410403714538,0.6870705634173822,32
-0.16818212075473848,-1.8140296788627972,7
-1.8907845728840311,1.6273330063951903,15
-1.4515664376717607,-1.070007702860582,14
-0.6385883852489693,-1.4291411738883675,11
-0.18587458449639654,1.0791994131378981,9
-3.5684221879370566,1.1821049044301353,20
2.481201111459169,-3.161456880354372,44
-1.234730917074435,-0.14850159376290528,94
-0.6953738412382298,1.1016757894343807,13
-3.165197940320403,-1.1546920686908986,26
-1.7634643640741694,-0.5808213721181517,22
-1.0998386779273817,-1.1861673812799465,13
1.2270457464229452,2.968432308513116,11
-1.696912121648154,-0.47726015300342484,28
-0.01306434219934615,0.2783331696885095,8
-0.7027908182721478,-0.6015067610016023,21
-0.3147613644401458,-1.9270457692243377,7
-0.4502033794113529,-1.0561545199147497,11
-0.7484845271365099,-0.8062889098775957,16
-4.207983269897921,0.4792175001748251,61
-0.4537829579615208,-1.768800646489105,8
2.4214635895321557,3.360585467314738,17
-0.3615224762471407,-1.1561748706897028,9
1.2203023822277634,-2.2993315634449134,18
0.44730871581272824,2.045476828199965,8
-2.5764820350083446,-0.24537603102194283,88
-0.9505762418596766,-0.7930631237667718,12
-1.231515314173481,-2.0959229276056828,9
-2.1098574479329995,-1.3507865116607474,16
1.02576134034434,2.283984572162302,15
-0.08393399205561337,0.5950893591977107,9
0.2687336661237366,-1.5750172959739777,8
-0.013234161040176828,-1.7516283391164196,5
-0.7948738939062497,-1.008432800080154,10
-1.1203663265961215,-1.061239533570217,10
-0.49874570323895384,-1.0833702425236922,10
-0.8312400102242595,-0.4590152649251592,28
-0.42603953819305107,2.0827921833612044,8
-1.8993366946350272,0.25626832485933004,87
-0.7159215648836059,-0.6002125907779172,17
2.0086555465846945,-3.0647591698254506,17
-1.425549844441735,0.18375006454624243,91
-1.7616155280001624,1.5003123659093707,14
-1.2511263526587837,-0.7187796311989074,19
-1.1608574879100335,-1.4288408351733928,14
-0.05596066369001804,-1.6954120436521105,7
-0.42988880572242716,-1.9775577752101283,7
-1.801748016295174,-0.9911418326410524,21
-0.7978845824256784,0.5466102829079338,30
0.3322487618653932,1.343810284532551,10
0.8184849089537206,2.148201419296755,12
0.11676737142424365,1.2242580303146724,7
-1.779350323639353,1.4932072319800618,16
-3.9836474360680785,-0.7066123265357072,31
-0.10094997846817322,-1.920174845088076,5
0.6794066396123455,-2.023453196771826,10
0.2837036750857503,1.0886666904514049,19
0.014218836829329229,2.837494061852532,5
-0.43911611572476983,-0.44909380718853487,19
0.6546788764697107,-2.1201868178079546,9
-2.05981871485659,0.5334955047001204,30
-0.2511380902642486,1.4635007873895878,7
-0.4540079575248296,-1.4087014007079048,9
1.0079771062571803,2.047246683277184,25
-0.11989674408665685,1.6580646715474872,6
0.3014041675766402,-1.103384433821192,33
-0.24328160368341717,0.1587712779326974,36
-0.5485872185791524,-0.48097273565881016,17
0.5927868507820075,-3.017073458098249,7
-1.3944599028515996,-0.4822645704538224,33
-1.4433917204650095,-0.2968868972302765,39
0.6168350926428845,3.6628821985683113,8
-0.32766396787215935,1.4500399729899967,8
-0.9776262704082188,0.5296022882074378,24
-2.0529284680332345,1.7595768524698712,15
0.40458685030964936,1.5297799029468175,11
-1.5377440435298926,1.6472629315976084,13
-0.8819756420767824,-0.7424178283409205,17
-2.2736086591970603,-0.26638374842926327,54
-1.926420067390802,-1.2316631216242653,15
-0.6287135733496643,0.7016110242675884,10
-1.2706728338701163,-0.5939316708550276,19
-0.7236053570186578,-2.934655188656589,7
0.19994224027508267,-1.7249863979497964,7
-3.1976319273055425,-0.6871148927680744,37
1.2299269751064317,2.602983570158309,11
